player_id,latest_match,joined_date,retention_days,location,age,total_spending
a448d24d06dc4815ba8c3d37e5c0c799,181,143,38,Asia,18,1018.78
a44b87a0ae4c4ee4b04629de37d50f39,293,267,26,Africa,24,2211.9
a44d958bc6a04703b697bf07b2b2f08c,189,138,51,Africa,17,702.92
a44d9c1acc184d049e746a8ed4f39773,228,193,35,Africa,18,1536.38
a45026b9461949caa1eb3b2d9fc0e856,252,217,35,Europe,20,1646.54
a452245c6ad84d4592ed664e8402e787,228,196,32,Africa,22,1583.28
a457960299c941bcb933a0764bdf633a,365,320,45,Oceania,22,1829.21
a45a8f3cd91f4087be6a80a941be7807,112,63,49,Europe,17,809.64
a45b681fdde64783903de206832a16de,356,305,51,Europe,25,2208.91
a45f1a6265514a69999c495f74887357,295,241,54,Asia,13,730.67
a46195fca19547c4921f3592092e2602,364,347,17,North America,20,3344.16
a462ff8a853e452cafbdb40bec567b16,114,69,45,Africa,21,807.8
a463aab1ce594c46b23ef8e1b0458521,147,108,39,Europe,19,1340.34
a46488d074fc413281dfa255c10e0fa3,71,52,19,Africa,20,585.54
a46829129e4a47ada526a7fb1e40877c,120,68,52,South America,20,606.43
a469507926164c91b8076c98db78d841,363,327,36,North America,17,1668.28
a46c2bc8783347a4aa6edad1583f1b12,82,38,44,Asia,21,526.54
a46cb04a76c241dea7047b6f7ea7c823,364,342,22,South America,17,2818.6
a46d926141e240d0b820cd26007de9b8,335,280,55,South America,20,1699.65
a46d9ad1e7b04344a97df0cb18214be1,197,139,58,Africa,23,928.59
a4710607f9ab4fdeb900679a835625c7,247,203,44,North America,18,1091.55
a472dcff258b4aa19f719f1a58b5128a,123,86,37,Oceania,19,770.43
a47496320e9b438782913b6d7f10c2b2,287,258,29,Oceania,24,2462.64
a474bdd151ec43818f265a206f1202fc,276,247,29,North America,25,2129.42
a47640d27c1642f097118332759aeccb,267,229,38,Asia,20,1792.86
a477b0561beb414dbd6e23fd4411feeb,365,338,27,North America,16,2211.91
a47c97497c924a7da53c5f36d90ad6ce,134,96,38,Asia,21,952.92
a47dbf13798844c791740d7636304ba8,341,312,29,Oceania,19,2346.19
a4833ec7dbc34e16b88f16197377e246,312,279,33,North America,24,1638.55
a484f9896ac34e94aa7b4de29760d3cc,271,241,30,North America,23,1661.56
a48531acd86a4fc98a7db2a94a10f4f1,102,71,31,South America,20,713.25
a4861b0e595f4cb396132063d4d6bc49,55,3,52,Oceania,27,214.61
a487c926e4354096aaf766a4498adbf7,198,167,31,Asia,28,1699.01
a488a29c1a504cc8bc31f47ccf8ebb5e,319,296,23,Asia,18,2239.43
a489086757674d7c9ffa37f6f8c1f637,225,200,25,South America,15,1527.68
a48a5d22fb8d43abab94ca7c3c91f5ff,107,74,33,Asia,17,710.67
a48c799644a947a8a3ca45db73a3033a,365,336,29,Africa,19,1615.19
a48c7df0cf76431e97fabef10f754249,23,9,14,North America,21,208.93
a48cfb19071e4d7792bd462bf31e5999,176,146,30,North America,20,964.57
a48d8ce1f9654884b1f7610000584d16,114,79,35,South America,23,730.38
a48e0ada435a40cca46c194aacf6a3a2,230,180,50,Africa,20,1300.12
a48ec13924024da79d0e7165dbd1a8d5,178,154,24,Oceania,19,1400.3
a48f10510b4f4a2bb36e68679e4f17fe,178,126,52,South America,24,748.05
a4911d9ba56c431d93ec80d9c8a8c55f,332,297,35,Asia,22,1765.48
a492218363494999969f9217ae221b1c,264,221,43,Asia,17,1835.81
a49546a129fc4ed79f9d5c687008ba2c,290,266,24,North America,23,2502.39
a49568eb7b824d3bb98481ba994ecc54,229,169,60,North America,19,1260.28
a497b870a67c491a9854322544301dea,365,353,12,South America,19,2649.55
a49abcb2ee8e4b55952254c831d6cbb8,287,274,13,Africa,20,2739.37
a49b88c3bdcf4d91adbedccc47b100f9,57,19,38,Oceania,15,308.1
a49bf16b487845fb871a441f19a434b0,140,109,31,Oceania,17,1153.77
a49c210870fd485b9afb3d229d64dbf3,311,267,44,Africa,18,1899.31
a4a270d88bb64ccbac563d39f64bcd00,109,88,21,North America,23,824.81
a4a30a84fa4843a7be5d2c047fb3cbf7,362,322,40,South America,21,1369.35
a4a4602d889e4b278df4fb475b02b32f,131,80,51,Europe,19,783.44
a4a7114110674ed38cbb3d3b0ff1092c,211,160,51,Africa,17,1139.45
a4a7e3d6c550465591a8d1708f5414d5,296,256,40,South America,20,1285.29
a4a977d069b24e39a998145d121ae15f,344,307,37,Asia,20,2095.6
a4aa3665d7f048329dd931ff5bb638c6,355,310,45,North America,22,1827.44
a4aaa5643ae54402a4afe08195fdf71f,125,80,45,Africa,19,772.62
a4acd08084bf4378818f30b6809a9c2c,338,291,47,North America,21,1946.09
a4ad3e39855144a994ecaaf451495ec0,364,317,47,North America,21,1963.18
a4b1e327171b4b02adbebae573ad8a64,95,61,34,Asia,22,539.26
a4b44a36a3544b0dbe56609c1e07da8e,128,103,25,Asia,24,978.04
a4b44d13de054262aa3c13a51abf133c,171,147,24,Africa,29,1241
a4b4d288705e46d0a7bf38ac02618e6e,196,153,43,Oceania,22,1431.89
a4b5973bb55c42adb2e3e736410b73c6,364,356,8,Africa,15,2407.48
a4ba2c97c0eb4b74baef4aff753e6ab3,43,9,34,Asia,19,495.54
a4ba5871d7a641608d34ea5c0ed54bba,86,53,33,Oceania,18,770.58
a4bac703f6744ebc9d8eb3fb693fed34,309,252,57,South America,17,1576.1
a4bae84832d24f0997e84f35d2f8188f,348,296,52,Asia,17,1905.84
a4bbb5ca07d8474bb7054536b81466d9,232,189,43,North America,19,863.79
a4bc19f4cbf2459196004cf180e0d825,157,138,19,Africa,21,1424.34
a4bfc1f9f416473dbfe73d13e995dc01,365,350,15,Europe,19,2283.11
a4c42eab48ae4bb48b0e9eaf5b106361,63,28,35,North America,11,530.13
a4c47631662349079766eab81bb77cd1,220,182,38,North America,25,1873.04
a4c4b88a8e524d4b92742e855358e0d5,220,190,30,North America,20,1893.76
a4c4bcdb3c5142beba261adb98bfdee2,264,231,33,North America,19,1601.22
a4c5132177744343869bf13a2c0e66a1,116,64,52,South America,21,385.68
a4c6027f60ed4b84976f322a56a0216c,125,83,42,Asia,25,893.48
a4c7452179e54300817a3296aa3ed1a2,193,142,51,Oceania,20,1322.29
a4c778c254dc411a8df3d3811c9fdb93,63,26,37,Oceania,24,454.8
a4c7ebb70ec74f06aa5d0f3a42fc7f6e,238,214,24,Asia,22,1809.55
a4c8c69c64674809a8443cc6cdcee233,236,216,20,Africa,15,1616.01
a4ca14c4ca2749c599d3ade1a01aec92,194,139,55,Asia,18,1109.16
a4ca8709cd3241508c54c8d5ae6e26e2,147,116,31,Europe,21,824.1
a4cad8e9e8f149f3beb5bce579eb45d1,81,55,26,Africa,17,452.78
a4cc3588f5a1467ba86c8d6f1421b301,40,18,22,Oceania,22,286.87
a4d035d7036148c9964da3062ca76d5b,108,63,45,South America,19,669.71
a4d1346c8ef34515ac315d6861e3b961,226,184,42,North America,14,1497.78
a4d3633a643c4c6f846b1fa5928558b4,279,245,34,Africa,20,1620.73
a4d3be8033c14f4c8dff7405a5588895,220,180,40,North America,19,2280.6
a4d45ca6993c44cc871d029164f44be4,187,162,25,North America,25,1409.38
a4d9d47d1ba544c685840df6dcbb5ab8,61,22,39,South America,19,89.12
a4e08c16f6674ee79cec23edf9518d55,40,5,35,Africa,22,197.51
a4e26e9e35d147e397186a929face0f9,348,305,43,North America,18,1352.15
a4e39093b6904a63903131d7f33defa2,340,321,19,Asia,19,3372.74
a4e4309b76f1452b91f92d7d85006878,267,233,34,Europe,20,1789.23
a4e6d73a513b44d48804fdd49153f8d2,46,16,30,Oceania,18,249.33
a4e73036d7284aafb8dfd688979a34cf,134,112,22,Asia,19,1077.58
a4e7d394d29144d683509a6421c88aa3,146,95,51,Asia,23,932.35
a4e8632c614f4b2284728277464e3d0d,189,135,54,Asia,25,1137.64
a4e9257d403e4480bbe04c48b9c3c1cc,319,272,47,Asia,19,1263.74
a4e9bf4b47364707b38581731ebb0c99,239,207,32,Europe,23,1343.2
a4eb257cfdb649c6ba60366f444edc68,256,225,31,North America,20,2293.86
a4ebf33c3ae649348e64c9ea63e4d95d,364,337,27,Europe,20,2283.82
a4ee54022d3140fe85590dddac9ac301,262,213,49,Asia,22,1326.7
a4f16a7f7ef840b0bb24fef60b31cb7f,52,24,28,Europe,19,333.94
a4f174b89d374f7fb5a9323777cd934b,243,183,60,North America,13,1488.7
a4f1bd28e9ff40189dc1b94f837ceff8,102,48,54,Asia,18,467.69
a4f3d487ad2b47c7b67f69aa825dd7c8,142,105,37,Europe,23,604.94
a4f6657f808946f0a096f7f263944cc1,214,181,33,Asia,20,1825.39
a4f812f4acef4c6cabc6ffe58847b3f4,324,287,37,Oceania,23,2657.11
a4f8c6ffbb774cf0a52a1b40bbf33b3b,131,100,31,Europe,20,900.64
a4fa42267a9546d383576a876bd03ff0,330,290,40,North America,17,2061.83
a4fd357367264d5f908c926f84db36a7,364,343,21,North America,20,1790.13
a4fe56dcf04f433f8efab5d40ed17745,153,105,48,North America,24,962.74
a5000a35989d4232b79a9b53f9936b7b,364,364,0,South America,16,2065.94
a5002cd473d442f19e0b6dbe397ab3a7,217,175,42,Oceania,20,1760.97
a501b61dc782483bac483181ff0ec839,97,69,28,Oceania,19,437.32
a50280af95b24928ae082659e3c6eea8,53,19,34,Africa,18,238.56
a5029f2a5dec4e0499aef513f10fb185,121,73,48,Europe,23,649.13
a502b1cdca4f4d408370194984cfc978,270,221,49,Asia,24,955.28
a50359d8524f4e88a89f14b83683a39a,184,166,18,Europe,19,1332.26
a503ec2b310b4478ae571b5b630d7871,365,350,15,Asia,16,2143.49
a504b9ca15f84a40abb9da2cc1eb8ab8,228,180,48,North America,19,1255.39
a504f8decdfa43cd857b9bc34f64f16a,280,234,46,Oceania,21,1808.73
a505b240769d4bdf965adaa994e81462,365,359,6,Asia,19,2112.63
a50819b5afa148158678f956dd73f503,48,19,29,Africa,24,426.55
a5082d18f3fa4ae4aa5cc7506c69f433,296,272,24,Oceania,24,2699.41
a508d2ce6a274c95827a98f2581e0548,34,6,28,South America,17,198.38
a5103188347b40258950e9340fcd7d87,298,274,24,Africa,20,1793.57
a51071830a784e40938181fc3c9057b8,335,318,17,North America,23,3019.39
a511ce672a9949c5bc6811821be1f6f7,163,113,50,Europe,29,774.73
a511ceeef8ab428f97269c3d7154e69a,158,108,50,Africa,13,1013.28
a5127f4fbeaa4573a04a53f26db72cec,211,170,41,North America,20,1392.93
a512c687d8464dc1b7a8521f0e86e402,39,1,38,South America,19,789.66
a517513fa2ea4b93aeb8c233189ee6e8,231,176,55,North America,22,1373.9
a5183076f4f949ce820de18a8f588a5a,116,93,23,North America,20,879.7
a519eaecb96c42578add5ac60d404fe3,318,298,20,Africa,19,3164.81
a51a4606388b47a58a2a4907f050d09e,187,147,40,North America,23,1217.17
a51a8b02c6d34b859aa4e5a0a3aa1f81,193,153,40,North America,22,1594.86
a51b6607d8f049b886641bf351c056fa,74,52,22,Africa,23,694.05
a51c204cee1444babb402f16d2865f5f,309,264,45,Africa,19,1824.8
a51da7655c754125b9b2061fd4ca34c2,168,146,22,Asia,23,1207.15
a51eb84dee28480388596dced1a44825,214,178,36,South America,20,1671.21
a51efde6d8ab471fa1aa36b3b0a70bac,354,311,43,Oceania,20,2315.86
a51f49127de64402bc7220404f59bbe1,365,333,32,Africa,17,2556.94
a52022989e85462cb9fb97ce7cd296d2,100,65,35,Africa,24,755.46
a522214ef5294de499d79c7ee42d3773,262,209,53,Africa,24,1827.01
a52259646c63448f963d9c1f7ed3225c,269,216,53,Africa,18,949.65
a5229ca4f8d34f25af7239e7c756c1dd,95,73,22,Africa,19,306.6
a522d07b099144c29367eee5f1fcf643,166,110,56,Asia,23,1203.96
a523cf84cfd94d71903b9573ba06b59a,266,226,40,Africa,15,2258.63
a5250ead67a2473a95c9c9b655302c9d,168,129,39,Africa,18,1350.72
a525163d60644bb0b1f3d7df74430200,363,355,8,Asia,25,2089.19
a52b8e2cae234ed08d1141640399c8ce,29,9,20,North America,15,224.09
a52c6c2c679d4ab7b78a45da2a3562f8,153,118,35,Europe,24,829.6
a52ebeec5589465cab1446e4713c979a,135,111,24,Africa,19,908.81
a52fa7d8a5ba4eb28159a148c6934bb2,364,323,41,Oceania,17,2889.28
a530502b85c142af8867fad1f7689a89,74,51,23,Africa,19,497
a5305628a3d04730b758b74fdb98e62b,173,126,47,Europe,19,761.47
a53195959ba74af2969300ad3a8078df,340,292,48,South America,15,2174.27
a5319b772d06428395550494c72f2504,205,165,40,Africa,22,1745.69
a5321ac360b144258a267e840483d3a9,150,102,48,Africa,17,841.18
a533140e2fe246d993260d28c8a93bb5,125,89,36,North America,19,921.34
a53508e0b4f24c34baf960be31044371,365,351,14,North America,18,2728.88
a5353fb30eb440b5960386814b3350aa,365,343,22,Europe,26,2998.69
a535a4d1f645458ca3b245b14188a1d7,155,117,38,Africa,18,696.47
a53694c79cdf41378df8730690e32390,47,2,45,Asia,16,118.06
a537c203b3ae4ef1be84bf870f8049c1,291,251,40,South America,19,1725.52
a5380b6f16e641178514f5ce7a396274,77,34,43,Africa,18,514.03
a5383ec32a5e4d6f9a962d8473c2ac07,332,281,51,Oceania,18,2526.59
a538908947b94648a442822e47b46b96,192,163,29,Oceania,19,1147.52
a539473da9d644279da56dbd7e352a84,365,359,6,North America,20,1411.97
a5395f50e42540b384096db0324d18b0,365,358,7,Africa,16,3070.53
a53a92b164c443419368fbb8fc2eb827,365,330,35,Oceania,19,1629.17
a53ccccd05bc440b96d50919fb333fcb,103,49,54,Africa,19,841.06
a53d51e3b72c4f4785926eaa3cd7c4e5,183,152,31,Africa,20,1143.21
a53d91083012429d88497edf560e1697,226,185,41,Africa,17,1818.55
a53eabb837b34d82b50aa77a7b637aa1,312,267,45,North America,19,1738.97
a53f5e63623b466abe05ce9e07dcf502,166,134,32,North America,20,1363.04
a5400e3e5dd1498085622a5998c1dc97,55,12,43,Oceania,16,491.9
a541555cc534409884fdbe4b8a938047,282,242,40,Asia,14,2381.48
a541c19050354351affd36baa3b9e527,91,43,48,Africa,19,345.65
a54423f1a3ce49d9936587ccccaee1c9,321,280,41,North America,17,2370.45
a548af15ae244caea86491ef6abcd75c,58,39,19,South America,23,425.45
a548bbcc2d7f4edc92759e9965533698,365,338,27,North America,20,3637.37
a548d9c0b8444692b8c008808c1518d2,56,18,38,North America,18,307.56
a549ef2884fb49408217d1da1adb4ac4,55,35,20,Europe,16,733.55
a549faf86ad24432861074c8028bfbae,216,166,50,South America,18,820.62
a54b31b5f4724b73b55a7a617eebc700,55,11,44,North America,20,595.81
a54f032f0af24f5084010c062e097ec4,119,80,39,Africa,24,629.1
a550fdbdae9e4ea1b579a015902fcf7c,27,2,25,Oceania,16,243.33
a55461785956424daaaa4f59ab374c8b,80,42,38,Oceania,18,397.72
a554bc9c07e14a07a9dfb592c017a1d0,332,309,23,North America,23,2611.51
a555d7ae6a4942c98555a93a74e87c04,73,21,52,South America,23,452.87
a5571565611d4b8493d80c1e4306b122,99,61,38,Europe,18,612
a5575a7b779a48c89ce4bbf1fb823a61,73,32,41,Africa,15,339.91
a5595d2633cd4210a298dc671ae26ebe,337,298,39,Africa,26,1366
a55ab37a7768423089c9a505f3e0ff3b,324,291,33,Oceania,23,2184.16
a55c02e484bc4c2b990667ce9de577f3,172,147,25,Africa,17,1315.24
a55d8d21b7a349389239a28b9ff6e6e5,90,37,53,Europe,23,353.67
a55dcaa5bad6441b8f1a0a1c9f3fd014,99,64,35,South America,16,425.25
a55edf907add4a188772802df87ee45e,169,148,21,South America,22,1270.8
a55f24ccb7384fe080b6dfb6799da691,202,162,40,Oceania,24,1228.62
a5629d4d632044da990da8f32fbcae04,242,211,31,Europe,21,1598.15
a562eedadcf94cc3b8014b6aaa33b7bf,112,84,28,North America,19,184.91
a562fa8cae49436ba10c5f09c2a41ce1,330,301,29,South America,22,2998.8
a563f431d0c445988ee5b01821b024bb,81,47,34,South America,23,467.93
a5654f19541c455da403c169f0e8333e,297,257,40,Oceania,17,2361.67
a5657344454a4d2e85b815f93793b209,365,350,15,South America,19,2559.93
a565dbe7038f4c5db4f3614cbaa91d62,186,132,54,North America,15,812.86
a5685780fd8a4d5b823cfd8568728dc5,207,159,48,North America,21,1038.9
a569dc9c9a004110841a17985b4bde15,327,274,53,Europe,13,1504.33
a56df258d3794b7ab68d01951c69a3f1,365,352,13,Africa,17,2743.63
a56f8790653d4df396a467f8ee21789c,360,359,1,Europe,18,1911.5
a571324c9c2b43b9a0bc8e711a691f26,62,18,44,Asia,19,319.64
a571c53e96a64fe2baffe7c25ae64fc0,365,352,13,South America,20,1814.79
a571f55d636a4cb3b8fa2c6e6fc2bde1,362,319,43,Oceania,17,2345.58
a573f14386d940e68e3bdaa7d4fb1a95,172,131,41,Europe,23,925.5
a57435dd884d4ae0b30305fe8809fbfc,364,327,37,Europe,24,1676.58
a575ed3c002844bc9edc107ff18448ff,364,359,5,Asia,21,2974.34
a5784c2d05b24b5995a22c831b550c23,203,157,46,Oceania,17,895.35
a579c6987d4148febf25cac3a6d3f85e,234,182,52,Europe,20,1366.59
a57ad4fb6b9a4804b2b6254cef91906b,142,113,29,Africa,20,1297.6
a57ae770f9bd4570a7c18596f21b8c15,72,24,48,Africa,20,376.4
a57c8921b8af4fe2a6c7906f3ffe0e94,105,69,36,Africa,24,1012.9
a57e07d71b6f43f4af778cb548f5b16f,317,291,26,South America,24,2152.35
a57f8dc3aa2947388c0e99583e969187,365,330,35,South America,16,1587.36
a58018a7555e4bb2b9a9f70423b36501,140,103,37,South America,12,1390.14
a5802efedee4417fb6f2d1553dfd0aeb,102,73,29,Oceania,23,366.27
a58393ec25844299b59a49e91e43f5a7,109,100,9,Europe,18,653.78
a5839bd296cc43719b473c5b7d488050,256,206,50,Oceania,24,1519.48
a5845fef85f44ec4b93f04ee48c34879,305,289,16,South America,22,2504.47
a584a2da44b54f8685e98c84343cffe0,179,143,36,Africa,16,1148.05
a584ad0c87e4486ab3f664a5d84240b2,309,256,53,Oceania,19,796.66
a587048be0fe411fbfa1c3452d5f79a9,101,60,41,Oceania,20,574.21
a58782ef447e4d1fb748da6dea781c56,134,89,45,Africa,17,905.4
a5883fc6a3624072b172644a1b527d38,173,138,35,Europe,19,1447.32
a588992b1ce14a5fbbb6a2ca50ce613a,81,44,37,Oceania,26,675.15
a5890b85d8f24f6da88447841af28041,312,287,25,Asia,22,2957.57
a58a706bda584152932416b42e1a2f6e,212,175,37,Africa,18,1160.1
a58bd6d2ae1e41879466acbddf50dbad,304,272,32,Europe,15,1826.59
a58c624552d047778fb41ff96cd042df,351,317,34,South America,12,2764.76
a58c7dd90858484dba230c81b90c068a,187,135,52,Asia,21,1079.98
a58d3dd9a8ba4b989220f3b1d4f3b767,40,15,25,North America,16,312.7
a58d73e178464522b2a7e060e1b3de56,239,223,16,Asia,15,1555.44
a58d957522514bf0acfb8e4c34b2ba4b,365,360,5,Europe,20,3380.17
a58e4deb5b4740eea626167d6e1c597b,176,134,42,Europe,25,907.9
a58efcdfcbca4ebe9238913ce6bac97e,75,42,33,North America,18,490.14
a58f5c9f212d45308dc9d4c6910fd4c4,365,364,1,North America,25,2949.92
a5916a31d6e74bde919254bec4419402,223,197,26,Oceania,20,1344.7
a5949d3bd455405c8e11440a2be9a14a,319,291,28,North America,21,1869.12
a5954854dda342bfa931d24ff635f533,190,151,39,South America,16,1491.76
a599b3cfc07247f18098f6460feea1b7,218,168,50,Asia,15,1229.54
a599c9701f3c43c2951708e5e6221ca7,365,355,10,Africa,18,2218.7
a59fa4ff57094917a8ba794e25920bb5,183,156,27,North America,20,1392.66
a5a1667c8aa943bb80ffb6ec936bc6d8,221,183,38,Europe,23,1226.77
a5a1f875445a42c490c4a7d1ad699455,263,231,32,Europe,23,1369.9
a5a3a110c32745ecb807d33294826b7e,156,111,45,South America,19,1164.59
a5a667da663d42c291eb668ebb385ec2,116,86,30,North America,20,877.8
a5a973424799445a91841b16e3a912a2,358,316,42,North America,20,2324.76
a5aafebff161470e90d7a14be89ac35b,200,161,39,Oceania,25,611.88
a5b247db5ba046d0a81a0d09b0f31900,194,157,37,Asia,17,1589.29
a5b272f7736948dab5769f0272afba63,346,299,47,Europe,17,1098.33
a5b6091422af476589f2add6d88ee91e,344,321,23,Africa,20,2744.06
a5b8d26a69194c738bebc84e0e852a2a,77,43,34,South America,20,816.3
a5b9106804f644e49c832ebe08e0f9f8,291,271,20,Asia,22,2001.74
a5b97f303cfd4e9eb950b1f81f1fb95d,310,265,45,North America,16,2216.99
a5ba057dda34488693c575917f649719,117,59,58,South America,18,642.26
a5ba1f8b59e74c40a1c54b80a8a8f885,283,263,20,North America,24,2560.59
a5bbabab07f7460ba1f87c1b68e6cece,249,211,38,South America,20,1953.34
a5bbe885339842cba6bf9127c5e78634,47,1,46,North America,16,407.88
a5bc50f6f02f4192ba23fce979a1ba43,306,280,26,Africa,13,2004.71
a5bdf638a259478cbe784e117707b581,359,330,29,Asia,25,3523.11
a5bf016a78da4355a42770a74b9f3ebd,183,143,40,North America,18,961.87
a5c262c21a2a41b791c8b6d4f528bf8b,152,123,29,Africa,15,768.13
a5c340bec4244cdb82730919ec4d8d21,217,174,43,Asia,25,1591.3
a5c369f871f84b6db55d39c523d6c597,352,310,42,North America,22,2176.55
a5c62bfe109345b5865fcaf3b9fca808,269,227,42,Europe,18,1873.64
a5c6a51768e74fb58eb19bf1c9997c67,327,290,37,Asia,19,2323.45
a5c700d25b0f4e3fb43f227e699b7aad,151,91,60,Europe,15,967.33
a5ca54f018c24da9add448046da744be,364,326,38,Africa,16,3052.75
a5cb46764cae407b9d5f55ffcdc5d710,86,40,46,North America,20,412.1
a5ccd8ac8af24833b6a2d250bc1972be,120,90,30,Asia,22,515.96
a5cd00df86d947bda96597f701b85db1,90,37,53,Oceania,26,325.59
a5cd09f563be459393bea96456ac1547,293,241,52,Africa,28,1135.96
a5cd11e7b66543ecba4ef1aaa736e685,246,214,32,South America,18,1700.38
a5cfe5c23e464d4aa2f07e53c18c89e5,140,103,37,Oceania,19,911.26
a5d1a96d6ad041c8af4d1321420ab8d9,365,365,0,Europe,19,1348.41
a5d52481301048af83d02dfb201fd308,188,155,33,North America,23,1046.12
a5d67a7a92d04140b8144e09157e8ed8,70,27,43,Africa,22,779.47
a5d75c3d665243f48e624f6ea2f65b4c,202,153,49,Asia,18,574.49
a5d78dc54b004155b6e0fcea545aa1d7,323,291,32,South America,20,2102.51
a5da47739cac45018db12b86156c80b3,127,96,31,Europe,22,1140.78
a5dcba48a9fa471590aa3116ea0cebdd,362,357,5,Oceania,17,1658.45
a5dccc726dac4544b671f521c4f21b1a,76,39,37,Oceania,18,246.49
a5ded07b94f64e77a8f49c77788ccbf4,364,357,7,Oceania,23,1798.11
a5e1b86f2bd542b89dbd34e7494bf6a9,129,100,29,South America,18,798.4
a5e34af8c7874863a2de9bc0a3743d3b,286,246,40,Oceania,22,2264.59
a5e54036331e4d9b947b78e43c141882,242,194,48,South America,23,1321.79
a5e984fe0a1645cd9f866785b61c8cdb,266,238,28,Oceania,23,1808.78
a5eea68313ec44dd85695859d43fba27,341,312,29,Asia,15,1839
a5ef3fff713845c0b739f657f89cd5cb,197,151,46,North America,20,1064.23
a5f4ed9b11c548b2b64507956c62e796,365,337,28,North America,17,1648.34
a5f68520966c4e12b5cd1a9b25b36770,77,50,27,South America,22,360.55
a5f7740b0df349718025bb7d5559caf9,313,288,25,South America,18,2298.76
a5f7c06d4d634618b71f67b28a44986d,160,138,22,Asia,13,1064.32
a5f8d8b8ea4c4dcbba4025af1db979a7,141,96,45,Asia,20,706.06
a5f90d26b7c940c3bf4925f5c5035f7d,218,187,31,Asia,19,1027.73
a5fa19fd7b504fcd97385aed168a42ea,44,10,34,Africa,22,250.02
a5fa421dcd094729a367edd6878de7c6,139,113,26,Africa,26,1017.4
a5ff529d7302424bbd2ef90990b0f130,263,239,24,South America,20,1909.92
a600dafbb29048e794574fc80cc00865,245,219,26,North America,15,2194.21
a6027107c71d43ff99062696db092ee2,67,40,27,Africa,24,359.64
a603a64e3a0f49238b94e07583f3e888,117,70,47,North America,18,603
a6046c294a2c4dc4a4e8d7a603c977e2,83,67,16,North America,17,530.31
a6052efe4cd24616a3a5857dee1d3099,263,213,50,North America,19,1690.86
a607d6170e2649bf83651003f7298cfa,324,295,29,Asia,26,1883.22
a609f03bd8c14b619bef1cec2865a7d0,101,86,15,Asia,22,759.09
a60dc7e1ad8b41ff8257e3cfdd40190a,220,195,25,North America,21,1489.7
a60fb5ba2089499abcfaebe444ef1cde,232,192,40,South America,18,1275.49
a60fdd894f534c479cd6856234c54527,148,117,31,North America,22,1073.23
a611095354d64c8a87a19b43bd0528b8,258,209,49,North America,15,1303.92
a61194167ea44bcf94a8a286febaf740,193,150,43,Asia,20,1484.31
a611c83b39784126b60fa0ad12ce3a17,256,240,16,Oceania,20,2018.18
a614bf33163745caaa2043db2d9517cf,129,93,36,North America,13,1330.88
a617a747097a4fdda3306f776dc4fd16,153,113,40,Africa,18,898.3
a61a8d6f137d4724bd7b5bb4829759f4,355,326,29,North America,21,1943.05
a61affcf1ba54a01a4f9f88815e48a31,141,110,31,Africa,20,1524.33
a61b87cd90b34f798683086ef76abd6b,291,268,23,Oceania,23,2411.47
a61c6cc1444b4b0a918277ea510f35b9,225,182,43,South America,18,1560.65
a61d8db2411a450583580e279d714d51,364,333,31,Oceania,15,1989.94
a61e79dda1a64a16acb5160099cfd714,305,281,24,Africa,23,2614.68
a62251ec9dd147e1a3e7fad895cff96d,216,195,21,North America,17,1733.88
a62263c1635a496f8434d6bec92d59a8,266,225,41,Africa,23,2477.27
a622905922f94981add0b851ebb2d9c8,106,67,39,Oceania,22,735.78
a6290dd8633e4664b4a3b0dd29ca0b86,276,242,34,Europe,24,2385.18
a629f03a116f47dca6f2d9740caa964a,307,269,38,Africa,21,2526.74
a62a138b33734aa1b90abaacefb42e36,231,197,34,Europe,13,1388.06
a62a376fc4dc4ba491dbdb4a5e7ef866,234,198,36,Europe,19,1615.41
a62ad9d4caa9432daccafccdc63a379a,325,299,26,South America,19,2526
a6352e8b20064d1a90b9b5e4a0a37d96,331,284,47,Oceania,18,1904.07
a635bed6fa7b4de68b9942084c990dc7,148,104,44,South America,20,648.9
a636333045e84260bf51990b50d52c1e,338,315,23,Europe,14,2490.04
a63739f420b340ef87b399b40aa07448,285,234,51,Africa,24,1146.07
a63860c069e646ddb3e02269487bd294,364,319,45,South America,21,1710.46
a6394fbda01643029e298e7cdcdd0509,165,108,57,South America,19,645.51
a639ec932b6446cab40c1a729d231b3e,269,228,41,Oceania,19,2133.56
a63cad669bee4c40aed2ece8a9eb0e37,218,182,36,Africa,25,1849.46
a63dd55e0cef4b7d96861d750c4402f5,355,319,36,Asia,15,2019.08
a6412a9b991a49688884e7bc3eac16b8,288,245,43,North America,23,1792.9
a6416117dcc249f68ea1e1248a15515d,181,145,36,Africa,25,773.02
a643d79cad0e45ac9f6c3774ed40267f,256,220,36,Asia,15,2045.38
a647a6e53ee240c4a469bccea1678191,365,339,26,Oceania,18,2193.72
a64adb853e034c12804f86debbc9d50f,234,207,27,Oceania,20,1955.13
a64c79f0fd5844e885f74217bdfd366e,346,320,26,Asia,23,1940.7
a64cbb626df8438e82911a19916f6ee8,365,349,16,Oceania,22,1826.2
a64d3b938aef43039a1aed3b1cde5b45,257,205,52,Asia,21,1738.16
a651163558564fbf90badfb3e2aa13e8,363,320,43,Asia,16,1891.77
a6520f8d5b594e34bee7a9cd8fa69f8c,258,235,23,North America,16,1644.62
a652dbc04ab84ad8baee8cf9f933cd10,197,153,44,Asia,21,822.41
